Event Type,Code,Type,Response,RT,RT Uncertainty,Time,Uncertainty,Duration,Uncertainty,ReqTime,ReqDur
Picture,1_RW_LowFRW_LF2_tapete.png,hit,1,28420,2,614935,1,17036,2,0,17000
Picture,2_RW_LowFRW_LF2_azote.png,hit,1,16468,3,648406,2,16736,3,0,17000
Picture,3_PWPW_LF2_dictar.png,hit,2,14121,2,669953,1,14230,2,0,17000
Picture,5_PWPW_LF2_mechon.png,hit,2,14500,3,689093,1,14732,2,0,17000
Picture,6_RW_HighFRW_HF2_cadena.png,hit,1,16318,2,708635,1,16636,2,0,17000
Picture,9_CSCS_HF2_llama.png,hit,2,12892,2,729981,1,13128,2,0,17000
Picture,10_RW_HighFRW_HF2_buscar.png,hit,1,10874,2,747919,1,11124,2,0,17000
Picture,11_PWPW_HF2_salud.png,hit,2,10619,3,763853,1,10723,2,0,17000
Picture,12_RW_HighFRW_HF2_pelear.png,hit,1,9945,3,779487,1,10021,2,0,17000
Picture,14_PWPW_LF2_alcoba.png,hit,2,14513,2,794519,1,14731,2,0,17000
Picture,15_PWPW_LF2_gitana.png,hit,2,8812,3,814060,2,9020,3,0,17000
Picture,16_RW_LowFRW_LF2_antojo.png,hit,1,7462,2,827890,1,7516,2,0,17000
Picture,18_RW_HighFRW_HF2_reloj.png,hit,1,8374,3,840417,1,8418,2,0,17000
Picture,19_RW_LowFRW_LF2_capote.png,hit,1,9746,3,853845,2,9821,4,0,17000
Picture,20_RW_HighFRW_HF2_salir.png,hit,1,6914,2,868677,1,7015,2,0,17000
Picture,21_CSCS_HF2_pelear.png,hit,2,6748,2,880603,1,6914,2,0,17000
Picture,22_CSCS_HF2_ingles.png,hit,2,6523,2,892428,1,6814,3,0,17000
Picture,23_RW_HighFRW_HF2_ataque.png,hit,1,7457,3,904053,1,7516,2,0,17000
Picture,25_PWPW_HF2_supone.png,hit,2,7810,2,916580,1,7916,3,0,17000
Picture,26_PWPW_LF2_optar.png,hit,2,7783,3,929407,1,7917,2,0,17000
Picture,27_PWPW_HF2_tienda.png,hit,2,10876,2,942234,1,11024,2,0,17000
Picture,28_RW_HighFRW_HF2_comida.png,hit,1,6382,2,958168,1,6615,2,0,17000
Picture,29_CSCS_LF2_soplo.png,hit,2,7037,2,969593,1,7115,2,0,17000
Picture,30_PWPW_HF2_contar.png,hit,2,10591,2,981719,1,10723,2,0,17000
Picture,31_RW_LowFRW_LF2_elevar.png,hit,1,7997,2,997352,1,8218,2,0,17000
Picture,32_CSCS_HF2_fuerza.png,hit,2,5689,2,1010380,1,5812,2,0,17000
