Event Type,Code,Type,Response,RT,RT Uncertainty,Time,Uncertainty,Duration,Uncertainty,ReqTime,ReqDur
Picture,1_RW_LowFRW_LF1_nocion.png,hit,1,7388,2,143528,1,7516,2,0,17000
Picture,2_PWPW_HF1_perder.png,hit,2,7201,2,155955,1,7315,2,0,17000
Picture,4_PWPW_HF1_ruido.png,hit,2,6574,3,168181,1,6614,2,0,17000
Picture,5_RW_HighFRW_HF1_piensa.png,hit,1,4709,3,179806,1,4810,2,0,17000
Picture,6_CSCS_LF1_exigir.png,hit,2,4668,3,189527,1,4710,2,0,17000
Picture,7_RW_HighFRW_HF1_amiga.png,hit,1,4548,2,199247,1,4610,2,0,17000
Picture,8_RW_HighFRW_HF1_lucha.png,hit,1,4607,3,208868,1,4710,2,0,17000
Picture,9_PWPW_LF1_rendir.png,incorrect,1,4666,2,218489,1,4710,2,0,17000
Picture,10_PWPW_LF1_cactus.png,hit,2,6146,2,228209,1,6214,2,0,17000
Picture,11_RW_HighFRW_HF1_negro.png,hit,1,4922,2,239433,1,5011,2,0,17000
Picture,12_PWPW_HF1_dormir.png,hit,2,5620,2,249455,1,5712,2,0,17000
Picture,13_PWPW_LF1_verja.png,hit,2,5137,2,260178,1,5211,2,0,17000
Picture,14_CSCS_HF1_ruido.png,hit,2,4354,2,270400,1,4409,2,0,17000
Picture,15_RW_HighFRW_HF1_color.png,hit,1,4214,3,279820,1,4309,2,0,17000
Picture,16_PWPW_HF1_abuelo.png,hit,2,5294,2,289140,1,5411,2,0,17000
Picture,17_RW_HighFRW_HF1_unidad.png,hit,1,4172,2,299462,1,4209,2,0,17000
Picture,18_CSCS_HF1_bailar.png,hit,2,4232,2,308682,1,4309,2,0,17000
Picture,19_RW_LowFRW_LF1_sastre.png,hit,1,5392,2,318002,1,5511,3,0,17000
Picture,20_CSCS_HF1_medida.png,hit,2,3690,2,328424,1,3808,2,0,17000
Picture,21_CSCS_LF1_cordon.png,hit,2,3931,2,337143,1,4008,2,0,17000
Picture,22_RW_LowFRW_LF1_coraza.png,hit,1,4112,2,346162,1,4209,2,0,17000
Picture,23_PWPW_HF1_bailar.png,hit,2,6193,3,355281,2,6314,3,0,17000
Picture,24_PWPW_HF1_senal.png,hit,2,5528,4,366505,2,5613,3,0,17000
Picture,25_RW_LowFRW_LF1_cordon.png,hit,1,4025,3,377128,1,4109,2,0,17000
Picture,26_RW_HighFRW_HF1_salida.png,incorrect,2,3865,3,386248,1,3908,2,0,17000
Picture,27_PWPW_LF1_cebo.png,hit,2,6946,2,395167,1,7015,2,0,17000
Picture,28_CSCS_HF1_dejar.png,hit,2,4280,2,407193,1,4409,2,0,17000
Picture,29_PWPW_HF1_color.png,hit,2,5600,2,416513,1,5712,2,0,17000
Picture,30_RW_HighFRW_HF1_viejo.png,hit,1,3858,2,427135,1,3909,2,0,17000
Picture,31_PWPW_LF1_hachis.png,hit,2,4299,2,436054,1,4410,2,0,17000
Picture,32_PWPW_LF1_quicio.png,hit,2,5538,3,445374,1,5612,2,0,17000
Picture,33_CSCS_HF1_rapido.png,hit,2,4596,2,455997,1,4710,2,0,17000
Picture,37_CSCS_LF1_vasija.png,hit,2,4334,3,465618,1,4409,2,0,17000
Picture,38_PWPW_HF1_pedido.png,hit,2,7314,2,475038,1,7416,2,0,17000
Picture,39_PWPW_LF1_suegra.png,hit,2,4988,2,487364,1,5111,2,0,17000
Picture,40_RW_HighFRW_HF1_marido.png,hit,1,4486,2,497386,1,4610,2,0,17000
Picture,41_PWPW_LF1_hazana.png,hit,2,4566,2,506906,1,4610,2,0,17000
Picture,42_CSCS_HF1_marido.png,hit,2,3985,2,516527,1,4108,3,0,17000
Picture,44_CSCS_HF1_cuatro.png,hit,2,4006,2,525546,1,4109,2,0,17000
Picture,45_RW_HighFRW_HF1_vender.png,hit,1,4667,2,534565,1,4710,2,0,17000
Picture,46_CSCS_LF1_obrero.png,hit,2,3426,2,544286,1,3508,2,0,17000
Picture,47_RW_HighFRW_HF1_nina.png,hit,1,5868,2,552804,1,5913,2,0,17000
Picture,49_RW_HighFRW_HF1_calle.png,hit,1,4303,2,563728,1,4409,2,0,17000
Picture,50_PWPW_HF1_avion.png,hit,2,4583,2,573048,1,4710,2,0,17000
Picture,51_RW_LowFRW_LF1_cogida.png,hit,1,4963,2,582668,1,5011,2,0,17000
Picture,52_RW_LowFRW_LF1_apice.png,hit,1,7741,2,592690,1,7816,2,0,17000
Picture,53_PWPW_LF1_vasija.png,hit,2,6114,2,605517,1,6213,3,0,17000
Picture,54_PWPW_HF1_puerto.png,hit,2,7550,2,616641,1,7616,2,0,17000
Picture,55_RW_HighFRW_HF1_caer.png,hit,1,4443,2,629268,1,4510,2,0,17000
Picture,56_PWPW_HF1_rato.png,hit,2,5163,2,638788,1,5212,2,0,17000
Picture,57_RW_LowFRW_LF1_copos.png,hit,1,5980,3,649010,1,6013,2,0,17000
Picture,58_RW_HighFRW_HF1_chica.png,hit,1,5036,3,660034,1,5111,2,0,17000
Picture,59_PWPW_LF1_furor.png,hit,2,4914,2,670156,1,5010,2,0,17000
Picture,61_PWPW_LF1_alumna.png,incorrect,1,5313,2,680077,1,5411,2,0,17000
Picture,62_PWPW_LF1_sigilo.png,hit,2,6831,2,690399,1,6915,2,0,17000
Picture,63_RW_HighFRW_HF1_verano.png,hit,1,4186,2,702324,1,4310,2,0,17000
Picture,64_RW_LowFRW_LF1_desvan.png,hit,1,5686,2,711544,1,5813,2,0,17000
Picture,65_CSCS_LF1_consul.png,hit,2,4003,2,722267,1,4109,2,0,17000
Picture,66_CSCS_LF1_encias.png,hit,2,4023,3,731286,1,4109,2,0,17000
Picture,67_CSCS_HF1_feliz.png,hit,2,4344,2,740406,1,4409,2,0,17000
Picture,69_RW_LowFRW_LF1_pudor.png,hit,1,4123,3,749826,1,4209,2,0,17000
Picture,70_PWPW_HF1_carcel.png,hit,2,6103,3,759046,1,6213,2,0,17000
Picture,71_RW_LowFRW_LF1_censo.png,hit,1,6179,2,770170,1,6213,2,0,17000
Picture,72_CSCS_LF1_pudor.png,hit,2,4155,2,781394,1,4209,2,0,17000
Picture,73_CSCS_LF1_utero.png,hit,2,4056,2,790613,1,4109,2,0,17000
Picture,74_RW_HighFRW_HF1_entrar.png,hit,1,5496,2,799733,1,5612,2,0,17000
Picture,75_PWPW_LF1_coraza.png,hit,2,5854,3,810255,2,5913,3,0,17000
Picture,77_RW_HighFRW_HF1_vuelto.png,hit,1,4050,2,821179,1,4109,2,0,17000
Picture,78_RW_LowFRW_LF1_buey.png,hit,1,6131,2,830298,1,6214,2,0,17000
Picture,79_CSCS_LF1_censo.png,hit,2,3786,3,841522,1,3909,2,0,17000
Picture,81_RW_LowFRW_LF1_cuenca.png,hit,1,4647,2,850341,1,4710,2,0,17000
Picture,82_RW_LowFRW_LF1_tejer.png,incorrect,2,4766,3,860062,1,4810,2,0,17000
Picture,83_PWPW_LF1_racion.png,hit,2,5585,2,869883,1,5712,2,0,17000
Picture,84_PWPW_HF1_feliz.png,hit,2,6482,2,880506,1,6514,2,0,17000
Picture,85_RW_HighFRW_HF1_resto.png,hit,1,4877,2,892031,1,4910,2,0,17000
Picture,86_RW_HighFRW_HF1_puerto.png,hit,1,5116,2,901952,1,5211,2,0,17000
Picture,87_CSCS_HF1_cuerpo.png,hit,2,4435,2,912073,1,4510,2,0,17000
Picture,88_RW_HighFRW_HF1_venido.png,hit,1,4353,3,921594,1,4409,3,0,17000
Picture,89_PWPW_HF1_accion.png,hit,2,4213,3,931014,1,4309,2,0,17000
Picture,90_PWPW_LF1_lumbre.png,hit,2,5473,3,940234,1,5512,2,0,17000
Picture,91_PWPW_HF1_entrar.png,hit,2,8311,2,950756,1,8418,2,0,17000
Picture,92_PWPW_LF1_vicio.png,hit,2,5942,2,964085,1,6013,2,0,17000
Picture,93_RW_HighFRW_HF1_ganar.png,hit,1,4119,2,975108,1,4209,2,0,17000
Picture,94_CSCS_LF1_quicio.png,hit,2,3939,2,984328,1,4009,2,0,17000
Picture,96_RW_HighFRW_HF1_tratar.png,hit,1,4040,2,993347,1,4109,2,0,17000
Picture,97_RW_LowFRW_LF1_prado.png,hit,1,6440,2,1002467,1,6514,2,0,17000
Picture,98_RW_LowFRW_LF1_petate.png,incorrect,2,5715,2,1013992,1,5812,2,0,17000
Picture,99_RW_HighFRW_HF1_leche.png,hit,1,4191,3,1024715,1,4309,2,0,17000
Picture,100_PWPW_LF1_exigir.png,hit,2,3852,3,1033934,1,3909,2,0,17000
Picture,102_PWPW_LF1_torax.png,hit,2,5493,2,1042853,1,5612,2,0,17000
Picture,103_RW_HighFRW_HF1_ultimo.png,hit,1,4250,3,1053376,1,4309,2,0,17000
Picture,105_PWPW_HF1_siente.png,hit,2,5890,2,1062696,1,6013,2,0,17000
Picture,106_PWPW_HF1_luchar.png,incorrect,1,4407,2,1073619,1,4510,2,0,17000
Picture,107_RW_HighFRW_HF1_partir.png,hit,1,4747,2,1083039,1,4811,2,0,17000
Picture,108_CSCS_HF1_imagen.png,hit,2,4366,2,1092860,1,4410,2,0,17000
Picture,109_PWPW_LF1_merced.png,hit,2,4465,2,1102281,1,4509,2,0,17000
Picture,110_PWPW_HF1_venido.png,hit,2,5584,3,1111801,1,5712,2,0,17000
Picture,111_CSCS_HF1_ultimo.png,hit,2,4241,3,1122424,1,4309,2,0,17000
Picture,112_PWPW_LF1_rasgo.png,hit,2,5721,3,1131744,1,5812,2,0,17000
Picture,113_PWPW_LF1_ceniza.png,hit,2,4898,3,1142567,1,5011,2,0,17000
Picture,114_PWPW_LF1_utero.png,hit,2,4417,3,1152488,1,4510,2,0,17000
Picture,117_RW_HighFRW_HF1_cocina.png,hit,1,3857,2,1162008,1,3909,2,0,17000
Picture,118_CSCS_LF1_coyote.png,hit,2,3577,2,1170928,1,3607,2,0,17000
Picture,119_RW_HighFRW_HF1_valor.png,hit,1,3919,2,1179546,1,4009,2,0,17000
Picture,120_RW_HighFRW_HF1_mitad.png,hit,1,4340,2,1188565,1,4410,2,0,17000
Picture,122_CSCS_HF1_partir.png,hit,2,3320,3,1197985,2,3408,3,0,17000
Picture,123_RW_LowFRW_LF1_butaca.png,hit,1,5461,4,1206403,2,5512,3,0,17000
Picture,124_PWPW_HF1_puesto.png,incorrect,1,3978,2,1216926,1,4109,2,0,17000
Picture,126_PWPW_HF1_resto.png,hit,2,6079,2,1225945,1,6113,2,0,17000
Picture,128_PWPW_HF1_llevar.png,hit,2,5195,2,1237069,1,5311,3,0,17000
Picture,129_CSCS_LF1_lumbre.png,incorrect,1,4413,2,1247291,1,4510,2,0,17000
Picture,130_RW_HighFRW_HF1_cambio.png,hit,1,5393,2,1256711,1,5512,2,0,17000
Picture,132_PWPW_HF1_lucha.png,incorrect,1,6651,3,1267133,2,6715,3,0,17000
Picture,133_PWPW_LF1_vejez.png,hit,2,4125,2,1278859,1,4209,2,0,17000
Picture,134_PWPW_HF1_semana.png,hit,2,10346,2,1288078,1,10423,2,0,17000
Picture,135_RW_LowFRW_LF1_vejez.png,hit,1,5153,2,1303511,1,5212,2,0,17000
Picture,136_CSCS_LF1_petate.png,hit,2,3810,3,1313733,1,3909,2,0,17000
Picture,137_RW_HighFRW_HF1_avion.png,incorrect,2,3551,2,1322552,1,3608,2,0,17000
Picture,138_PWPW_HF1_cambio.png,hit,2,6932,3,1331171,1,7015,2,0,17000
Picture,140_PWPW_HF1_dejar.png,hit,2,5067,2,1343196,1,5111,2,0,17000
Picture,141_PWPW_LF1_coyote.png,hit,2,5025,2,1353318,1,5111,2,0,17000
Picture,142_PWPW_LF1_lienzo.png,incorrect,1,3783,2,1363440,1,3908,2,0,17000
Picture,143_RW_HighFRW_HF1_verdad.png,hit,1,4404,2,1372259,1,4509,2,0,17000
Picture,145_PWPW_LF1_astros.png,hit,2,5704,2,1381679,1,5812,2,0,17000
Picture,147_PWPW_HF1_lluvia.png,hit,2,5621,2,1392402,1,5712,2,0,17000
Picture,149_PWPW_LF1_cauce.png,hit,2,6977,3,1403125,1,7015,2,0,17000
Picture,150_CSCS_HF1_vender.png,hit,2,4232,2,1415150,1,4310,2,0,17000
Picture,151_RW_LowFRW_LF1_prever.png,hit,1,5552,2,1424470,1,5612,2,0,17000
Picture,152_PWPW_HF1_verano.png,hit,2,6929,2,1435093,1,7015,2,0,17000
Picture,153_PWPW_HF1_saber.png,hit,2,5383,2,1447119,1,5512,2,0,17000
Picture,154_PWPW_HF1_cuatro.png,hit,2,5681,2,1457541,1,5712,2,0,17000
Picture,159_CSCS_LF1_vicio.png,hit,2,3998,2,1468264,1,4109,2,0,17000
Picture,160_CSCS_HF1_chica.png,hit,2,6739,2,1477283,1,6815,2,0,17000
Picture,161_PWPW_HF1_morir.png,incorrect,1,4432,3,1489109,1,4509,2,0,17000
Picture,162_CSCS_HF1_color.png,hit,2,5072,2,1498629,1,5111,2,0,17000
Picture,163_CSCS_HF1_futuro.png,hit,2,4230,3,1508751,1,4309,2,0,17000
Picture,164_PWPW_LF1_ranura.png,hit,2,5470,2,1518071,1,5511,2,0,17000
Picture,165_CSCS_LF1_tejer.png,hit,2,3908,2,1528593,1,4009,2,0,17000
Picture,167_CSCS_LF1_verja.png,hit,2,3469,2,1537512,1,3508,2,0,17000
Picture,169_CSCS_LF1_lienzo.png,hit,2,3351,3,1546030,2,3408,3,0,17000
Picture,170_CSCS_LF1_colcha.png,hit,2,3332,2,1554449,1,3407,2,0,17000
Picture,171_RW_LowFRW_LF1_azufre.png,hit,1,6273,3,1562867,1,6313,2,0,17000
Picture,172_RW_LowFRW_LF1_oirse.png,hit,1,4309,3,1574191,1,4409,2,0,17000
Picture,173_RW_HighFRW_HF1_grande.png,hit,1,3709,3,1583511,1,3808,2,0,17000
Picture,174_RW_LowFRW_LF1_suegra.png,hit,1,3711,3,1592229,1,3809,2,0,17000
Picture,175_PWPW_HF1_grande.png,hit,2,6352,3,1600948,1,6414,2,0,17000
Picture,176_RW_HighFRW_HF1_abuelo.png,hit,1,4287,2,1612373,1,4409,2,0,17000
Picture,177_RW_HighFRW_HF1_carcel.png,hit,1,3848,2,1621692,1,3909,2,0,17000
Picture,178_CSCS_LF1_cuenco.png,hit,2,4128,2,1630612,1,4209,2,0,17000
Picture,179_CSCS_HF1_negro.png,hit,2,3149,2,1639831,1,3207,2,0,17000
Picture,180_PWPW_HF1_seguir.png,incorrect,1,3811,2,1648049,1,3908,2,0,17000
Picture,181_PWPW_LF1_higos.png,hit,2,5312,2,1656868,1,5411,2,0,17000
Picture,182_RW_LowFRW_LF1_ranura.png,hit,1,5949,3,1667190,1,6013,2,0,17000
Picture,183_RW_HighFRW_HF1_pedido.png,hit,1,4606,4,1678213,2,4711,3,0,17000
Picture,184_PWPW_LF1_vereda.png,hit,2,5145,2,1687834,1,5211,2,0,17000
Picture,185_CSCS_LF1_carmin.png,hit,2,3643,2,1698056,1,3708,2,0,17000
Picture,186_PWPW_HF1_llevo.png,incorrect,1,4284,2,1706775,1,4409,2,0,17000
Picture,187_PWPW_HF1_jamas.png,hit,2,6724,2,1716095,1,6814,2,0,17000
Picture,188_RW_HighFRW_HF1_quizas.png,hit,1,4499,2,1727920,1,4610,2,0,17000
Picture,189_PWPW_LF1_sequia.png,hit,2,5219,2,1737440,1,5312,2,0,17000
Picture,190_RW_LowFRW_LF1_colmo.png,hit,1,5777,2,1747762,1,5813,2,0,17000
Picture,191_RW_LowFRW_LF1_rasgo.png,hit,1,3913,2,1758586,1,4008,2,0,17000
Picture,193_PWPW_HF1_tomar.png,incorrect,1,4033,3,1767505,1,4108,2,0,17000
Picture,194_CSCS_HF1_carcel.png,hit,2,4194,2,1776624,1,4309,2,0,17000
Picture,195_PWPW_HF1_padre.png,hit,2,5774,2,1785844,1,5812,2,0,17000
Picture,196_RW_HighFRW_HF1_llevar.png,hit,1,3911,2,1796667,1,4009,2,0,17000
Picture,197_PWPW_LF1_desvan.png,incorrect,1,7952,2,1805586,1,8017,2,0,17000
Picture,198_PWPW_LF1_suceso.png,hit,2,5724,2,1818614,1,5812,2,0,17000
Picture,199_RW_LowFRW_LF1_vereda.png,incorrect,2,4901,2,1829437,1,5011,2,0,17000
Picture,200_RW_HighFRW_HF1_tomar.png,hit,1,4900,2,1839358,1,5011,2,0,17000
Picture,201_CSCS_HF1_lucha.png,hit,2,4657,3,1849280,1,4710,2,0,17000
Picture,202_RW_LowFRW_LF1_coyote.png,hit,1,5338,2,1859000,1,5412,2,0,17000
Picture,203_PWPW_LF1_carmin.png,hit,2,4914,2,1869423,1,5010,3,0,17000
Picture,204_RW_HighFRW_HF1_cerca.png,hit,1,4513,2,1879344,1,4610,2,0,17000
Picture,205_PWPW_LF1_sastre.png,incorrect,1,4433,2,1888864,1,4510,2,0,17000
Picture,206_CSCS_HF1_saber.png,hit,2,4512,2,1898385,1,4610,2,0,17000
Picture,207_RW_LowFRW_LF1_quicio.png,hit,1,4592,2,1907905,1,4710,2,0,17000
