Event Type,Code,Type,Response,RT,RT Uncertainty,Time,Uncertainty,Duration,Uncertainty,ReqTime,ReqDur
Picture,1_RW_HighFRW_HF1_veras.png,hit,1,6381,2,148238,1,6815,2,0,17000
Picture,2_CSCS_LF1_reptil.png,hit,2,5836,2,159663,1,6313,2,0,17000
Picture,5_PWPW_HF1_lluvia.png,incorrect,1,6913,2,170586,1,7316,2,0,17000
Picture,6_CSCS_LF1_grueso.png,hit,2,6187,2,182512,1,6513,2,0,17000
Picture,7_PWPW_LF1_utero.png,hit,2,8643,2,193736,1,8919,2,0,17000
Picture,8_CSCS_HF1_resto.png,hit,2,6354,2,207465,1,6815,2,0,17000
Picture,9_RW_LowFRW_LF1_encias.png,hit,1,5409,2,218889,1,5713,2,0,17000
Picture,11_RW_HighFRW_HF1_futuro.png,hit,1,5547,2,229312,1,5812,2,0,17000
Picture,12_RW_HighFRW_HF1_ruido.png,hit,1,5164,2,239934,1,5312,2,0,17000
Picture,13_PWPW_LF1_furor.png,hit,2,11502,2,250156,1,11826,2,0,17000
Picture,14_RW_LowFRW_LF1_vasija.png,hit,1,7526,2,266692,1,7716,2,0,17000
Picture,15_PWPW_LF1_sigilo.png,hit,2,12099,2,279319,1,12426,2,0,17000
Picture,16_CSCS_HF1_ambos.png,hit,2,6402,2,296455,1,6715,2,0,17000
Picture,17_PWPW_LF1_esbozo.png,incorrect,1,8337,2,307880,1,8819,2,0,17000
Picture,18_PWPW_HF1_camino.png,incorrect,1,11948,3,321309,1,12126,2,0,17000
Picture,19_RW_LowFRW_LF1_vaciar.png,hit,1,5712,2,338345,1,5913,2,0,17000
Picture,20_CSCS_HF1_unidad.png,hit,2,5709,2,349068,1,6013,2,0,17000
Picture,24_PWPW_LF1_danes.png,incorrect,1,6746,2,359791,1,6915,2,0,17000
Picture,25_RW_LowFRW_LF1_astros.png,hit,1,7481,2,371616,1,7917,2,0,17000
Picture,26_PWPW_HF1_senal.png,hit,2,14793,3,384143,1,14832,2,0,17000
Picture,27_PWPW_HF1_siente.png,hit,2,9190,3,403986,1,9320,2,0,17000
Picture,28_RW_HighFRW_HF1_salida.png,hit,1,10560,3,418216,1,10723,2,0,17000
Picture,29_PWPW_LF1_cuenco.png,hit,2,33246,2,433850,1,17036,2,0,17000
Picture,30_RW_LowFRW_LF1_lucro.png,hit,1,9045,3,472131,2,9320,3,0,17000
Picture,31_CSCS_LF1_coyote.png,hit,2,46113,2,486262,1,17036,2,0,17000
Picture,32_PWPW_HF1_salida.png,hit,2,11944,2,537471,1,12327,2,0,17000
Picture,34_CSCS_LF1_lienzo.png,hit,2,5867,2,554508,1,6113,2,0,17000
Picture,35_PWPW_LF1_ranura.png,hit,2,8544,2,565431,1,8919,2,0,17000
Picture,36_PWPW_LF1_colmo.png,hit,2,9714,3,579060,1,10022,2,0,17000
Picture,37_CSCS_LF1_consul.png,hit,2,4742,2,593792,1,5211,2,0,17000
Picture,38_RW_HighFRW_HF1_cabeza.png,hit,1,6441,2,603613,1,6815,2,0,17000
Picture,39_PWPW_LF1_lumbre.png,hit,2,7716,2,615138,1,8017,2,0,17000
Picture,40_RW_LowFRW_LF1_rasgo.png,hit,1,8829,2,627865,1,9019,2,0,17000
Picture,41_PWPW_LF1_grueso.png,hit,2,8019,2,641795,1,8217,2,0,17000
Picture,42_RW_HighFRW_HF1_ganar.png,hit,1,5711,4,654822,2,5813,3,0,17000
Picture,43_RW_LowFRW_LF1_zombi.png,hit,1,5388,2,665546,1,5712,2,0,17000
Picture,44_PWPW_LF1_butaca.png,hit,2,8486,2,675968,1,8719,2,0,17000
Picture,46_PWPW_HF1_medida.png,hit,2,7596,2,689497,1,7917,2,0,17000
Picture,47_PWPW_HF1_cabeza.png,hit,2,8809,2,702124,1,9019,2,0,17000
Picture,48_RW_HighFRW_HF1_llevar.png,hit,1,5620,3,715953,2,6013,3,0,17000
Picture,50_CSCS_LF1_tejer.png,hit,2,4977,2,726676,1,5312,2,0,17000
Picture,51_RW_HighFRW_HF1_nombre.png,hit,1,6555,2,736698,1,6814,3,0,17000
Picture,52_PWPW_LF1_lienzo.png,hit,2,10130,2,748323,1,10422,2,0,17000
Picture,53_PWPW_HF1_partir.png,hit,2,6817,3,763555,1,7015,2,0,17000
Picture,54_PWPW_HF1_carcel.png,hit,2,7951,3,775381,1,8317,3,0,17000
Picture,55_CSCS_LF1_censo.png,hit,2,4923,2,788409,1,5211,2,0,17000
Picture,56_CSCS_HF1_partir.png,hit,2,4422,2,798430,1,4610,2,0,17000
Picture,57_RW_HighFRW_HF1_cerca.png,hit,1,5942,2,807950,1,6013,2,0,17000
Picture,58_PWPW_HF1_tomar.png,incorrect,1,9238,2,818974,1,9320,2,0,17000
Picture,60_PWPW_LF1_juncos.png,hit,2,9307,2,833305,1,9420,2,0,17000
Picture,61_RW_HighFRW_HF1_quizas.png,hit,1,5697,2,847635,1,6113,3,0,17000
Picture,62_CSCS_HF1_dejar.png,hit,2,5694,2,858358,1,5913,2,0,17000
Picture,63_CSCS_LF1_petate.png,hit,2,4810,2,869081,1,5011,2,0,17000
Picture,64_CSCS_HF1_saber.png,hit,2,4749,3,878902,1,5011,2,0,17000
Picture,65_CSCS_LF1_astros.png,hit,2,4688,2,888723,1,4811,2,0,17000
Picture,66_RW_HighFRW_HF1_rato.png,hit,1,5127,2,898444,1,5312,2,0,17000
Picture,67_RW_LowFRW_LF1_coraza.png,hit,1,5385,2,908666,1,5512,2,0,17000
Picture,70_PWPW_HF1_bailar.png,hit,2,6723,2,919088,1,7015,2,0,17000
Picture,72_RW_LowFRW_LF1_vejez.png,hit,1,8577,2,930914,1,8919,2,0,17000
Picture,73_PWPW_HF1_padre.png,hit,2,9268,2,944543,1,9420,2,0,17000
Picture,74_PWPW_LF1_sequia.png,hit,2,8456,2,958874,1,8818,2,0,17000
Picture,75_PWPW_HF1_cuatro.png,hit,2,7488,3,972402,2,7617,3,0,17000
Picture,77_CSCS_HF1_ruido.png,hit,2,6641,2,984929,1,6915,2,0,17000
Picture,78_PWPW_LF1_sastre.png,hit,2,7236,2,996654,1,7416,2,0,17000
Picture,79_PWPW_LF1_merced.png,hit,2,7389,2,1008981,1,7516,2,0,17000
Picture,80_PWPW_HF1_jamas.png,hit,2,8403,2,1021407,1,8619,2,0,17000
Picture,81_RW_LowFRW_LF1_butaca.png,hit,1,5454,2,1034836,1,5712,2,0,17000
Picture,82_RW_HighFRW_HF1_pedido.png,hit,1,5810,2,1045359,1,6213,2,0,17000
Picture,83_CSCS_HF1_perder.png,hit,2,5307,3,1056182,1,5712,2,0,17000
Picture,84_CSCS_LF1_colcha.png,hit,2,5785,2,1066504,1,5913,2,0,17000
Picture,85_RW_HighFRW_HF1_camino.png,hit,1,6482,2,1077327,1,6715,2,0,17000
Picture,86_PWPW_LF1_cauce.png,hit,2,6957,2,1088852,1,7315,3,0,17000
Picture,87_RW_LowFRW_LF1_peine.png,hit,1,7091,2,1100878,1,7415,2,0,17000
Picture,88_RW_LowFRW_LF1_cuenco.png,hit,1,7125,2,1113004,1,7215,2,0,17000
Picture,89_RW_LowFRW_LF1_danes.png,hit,1,5939,2,1125230,1,6113,2,0,17000
Picture,90_PWPW_LF1_quicio.png,hit,2,17796,2,1136253,1,17037,2,0,17000
Picture,91_PWPW_HF1_ruido.png,hit,2,1026,2,1159102,1,1203,2,0,17000
Picture,92_PWPW_LF1_rasgo.png,hit,2,9633,2,1165215,1,9721,2,0,17000
Picture,93_RW_LowFRW_LF1_lumbre.png,hit,1,6421,2,1179947,1,6714,2,0,17000
Picture,94_PWPW_HF1_puesto.png,hit,2,8016,2,1191472,1,8418,2,0,17000
Picture,95_PWPW_HF1_accion.png,hit,2,8509,2,1204499,1,8719,2,0,17000
Picture,96_RW_HighFRW_HF1_grande.png,hit,1,5700,2,1218028,1,5913,2,0,17000
Picture,97_PWPW_HF1_verano.png,hit,2,7057,2,1228751,1,7416,2,0,17000
Picture,98_RW_LowFRW_LF1_nocion.png,hit,1,6130,2,1240877,1,6414,2,0,17000
Picture,99_PWPW_LF1_astros.png,hit,2,7466,2,1252101,1,7817,2,0,17000
Picture,100_RW_LowFRW_LF1_hachis.png,hit,1,7739,2,1264628,1,7817,2,0,17000
Picture,102_PWPW_LF1_exigir.png,hit,2,6351,2,1277456,1,6614,2,0,17000
Picture,103_CSCS_LF1_cuenco.png,hit,2,5247,2,1288880,1,5512,2,0,17000
Picture,104_RW_HighFRW_HF1_piensa.png,hit,1,5965,2,1299202,1,6113,2,0,17000
Picture,105_RW_LowFRW_LF1_coyote.png,hit,1,6221,2,1310226,1,6414,2,0,17000
Picture,108_RW_LowFRW_LF1_verja.png,incorrect,2,8816,3,1321550,1,9019,2,0,17000
Picture,109_CSCS_HF1_chica.png,hit,2,5626,2,1335380,1,5912,2,0,17000
Picture,110_RW_LowFRW_LF1_ceder.png,hit,1,6263,2,1346103,1,6413,2,0,17000
Picture,111_CSCS_LF1_obrero.png,hit,2,7259,2,1357427,1,7516,2,0,17000
Picture,112_PWPW_LF1_pavor.png,hit,2,8373,2,1369753,1,8418,2,0,17000
Picture,113_RW_LowFRW_LF1_ceniza.png,hit,1,7024,2,1383182,1,7215,2,0,17000
Picture,114_PWPW_HF1_cocina.png,hit,2,7777,3,1395308,1,8117,2,0,17000
Picture,115_PWPW_HF1_ganar.png,incorrect,1,6311,2,1408135,1,6414,2,0,17000
Picture,117_RW_HighFRW_HF1_cambio.png,hit,1,5385,2,1419460,1,5511,2,0,17000
Picture,118_CSCS_HF1_negro.png,hit,2,4883,3,1429882,1,5211,2,0,17000
Picture,119_RW_HighFRW_HF1_dejar.png,hit,1,5602,2,1439803,1,5712,2,0,17000
Picture,121_RW_HighFRW_HF1_caer.png,hit,1,5939,2,1450426,1,6113,2,0,17000
Picture,122_PWPW_LF1_lucro.png,hit,2,6675,2,1461450,1,6814,2,0,17000
Picture,123_CSCS_HF1_bailar.png,hit,2,5670,2,1473175,1,5912,2,0,17000
Picture,124_RW_LowFRW_LF1_torax.png,hit,1,5907,2,1483898,1,6113,2,0,17000
Picture,125_RW_HighFRW_HF1_verdad.png,hit,1,5224,2,1494821,1,5412,2,0,17000
Picture,126_PWPW_HF1_llego.png,hit,2,6501,3,1505143,1,6614,2,0,17000
Picture,127_RW_HighFRW_HF1_puerto.png,hit,1,6016,3,1516668,1,6414,2,0,17000
Picture,129_PWPW_HF1_cuerpo.png,hit,2,6673,3,1527691,1,6915,2,0,17000
Picture,130_CSCS_LF1_butaca.png,hit,2,4628,3,1539416,2,4711,3,0,17000
Picture,131_CSCS_HF1_piensa.png,hit,2,4507,2,1549137,1,4710,2,0,17000
Picture,133_CSCS_LF1_sastre.png,hit,2,3866,2,1558658,1,4209,2,0,17000
Picture,134_CSCS_HF1_lucha.png,hit,2,3187,2,1567577,1,3307,2,0,17000
Picture,135_RW_LowFRW_LF1_pecas.png,hit,1,5690,2,1575794,1,5913,2,0,17000
Picture,137_RW_LowFRW_LF1_juncos.png,incorrect,2,5527,2,1586517,1,5813,2,0,17000
Picture,138_CSCS_LF1_encias.png,hit,2,4904,2,1597140,1,5211,2,0,17000
Picture,139_PWPW_HF1_cielo.png,hit,2,6262,3,1607061,1,6314,2,0,17000
Picture,140_RW_LowFRW_LF1_oirse.png,hit,1,5417,2,1618386,1,5511,2,0,17000
Picture,141_CSCS_HF1_vender.png,hit,2,4495,3,1628908,1,4810,2,0,17000
Picture,142_CSCS_HF1_carcel.png,hit,2,4335,3,1638428,2,4610,3,0,17000
Picture,143_RW_HighFRW_HF1_marido.png,hit,1,5154,2,1647849,1,5411,2,0,17000
Picture,144_RW_HighFRW_HF1_lucha.png,hit,1,5332,2,1658071,1,5712,2,0,17000
Picture,145_CSCS_HF1_ultimo.png,hit,2,5150,2,1668493,1,5512,2,0,17000
Picture,146_PWPW_HF1_vuelto.png,hit,2,6928,2,1678715,1,7215,2,0,17000
