Event Type,Code,Type,Response,RT,RT Uncertainty,Time,Uncertainty,Duration,Uncertainty,ReqTime,ReqDur
Picture,1_RW_HighFRW_HF1_ruido.png,hit,1,7635,2,89413,1,8117,2,0,17000
Picture,2_PWPW_HF1_dormir.png,hit,2,10508,2,102140,1,10823,2,0,17000
Picture,3_RW_HighFRW_HF1_futuro.png,hit,1,5935,2,117673,1,6113,2,0,17000
Picture,4_RW_HighFRW_HF1_entrar.png,hit,1,6111,2,128697,1,6414,2,0,17000
Picture,5_RW_LowFRW_LF1_suegra.png,hit,1,5947,2,139821,1,6213,2,0,17000
Picture,6_PWPW_HF1_cielo.png,hit,2,8124,2,150844,1,8519,2,0,17000
Picture,7_CSCS_HF1_ganar.png,hit,2,7855,2,164073,1,8217,2,0,17000
Picture,8_PWPW_LF1_vasija.png,hit,2,9567,3,177000,1,9721,2,0,17000
Picture,9_RW_LowFRW_LF1_chivo.png,incorrect,2,10455,3,191632,1,10522,2,0,17000
Picture,10_RW_LowFRW_LF1_copiar.png,hit,1,7242,2,207165,1,7416,2,0,17000
Picture,11_RW_HighFRW_HF1_morir.png,hit,1,5875,2,219492,1,6012,2,0,17000
Picture,12_RW_HighFRW_HF1_salida.png,hit,1,5912,2,230415,1,6113,2,0,17000
Picture,13_PWPW_HF1_sucede.png,hit,2,10429,2,241338,1,10723,2,0,17000
Picture,14_CSCS_HF1_ambos.png,hit,2,6335,2,256872,1,6514,2,0,17000
Picture,15_RW_HighFRW_HF1_avion.png,hit,1,5551,2,268296,1,5612,2,0,17000
Picture,17_PWPW_HF1_tomar.png,hit,2,11648,2,278919,1,11825,2,0,17000
Picture,18_RW_LowFRW_LF1_buey.png,hit,1,8512,2,295655,1,8819,2,0,17000
Picture,19_PWPW_LF1_clero.png,hit,2,9943,2,309184,1,10021,2,0,17000
Picture,20_PWPW_HF1_rato.png,hit,2,8190,3,324216,1,8418,2,0,17000
Picture,22_CSCS_HF1_accion.png,hit,2,6641,2,337445,1,6814,2,0,17000
Picture,23_RW_HighFRW_HF1_tomar.png,hit,1,6116,3,349170,1,6213,2,0,17000
Picture,24_RW_LowFRW_LF1_vereda.png,incorrect,2,8672,2,360294,1,8919,2,0,17000
Picture,25_CSCS_HF1_chica.png,hit,2,7183,2,374023,1,7316,2,0,17000
Picture,26_RW_LowFRW_LF1_encias.png,hit,1,7437,2,386249,1,7516,2,0,17000
Picture,27_PWPW_LF1_juncos.png,incorrect,1,10910,2,398776,1,11224,2,0,17000
Picture,28_CSCS_LF1_exigir.png,hit,2,5376,2,414710,1,5412,2,0,17000
Picture,30_PWPW_LF1_lienzo.png,hit,2,9113,2,425133,1,9219,2,0,17000
Picture,31_RW_HighFRW_HF1_luchar.png,hit,1,6823,2,439263,1,7115,2,0,17000
Picture,32_PWPW_LF1_coraza.png,incorrect,1,6258,2,451188,1,6414,2,0,17000
Picture,33_RW_LowFRW_LF1_vejez.png,incorrect,2,11812,3,462513,1,12226,2,0,17000
Picture,35_PWPW_LF1_ranura.png,hit,2,11376,3,479349,1,11524,3,0,17000
Picture,37_PWPW_HF1_grande.png,hit,2,11181,2,495784,1,11224,2,0,17000
Picture,38_PWPW_LF1_cebo.png,hit,2,9826,2,512019,1,9921,2,0,17000
Picture,40_PWPW_HF1_llevo.png,hit,2,9394,2,526851,1,9821,2,0,17000
Picture,41_PWPW_HF1_camino.png,hit,2,10163,2,541282,1,10522,2,0,17000
Picture,43_RW_HighFRW_HF1_cuatro.png,hit,1,7731,2,556514,1,8018,2,0,17000
Picture,44_CSCS_LF1_vasija.png,hit,2,6903,2,569342,1,7015,2,0,17000
Picture,45_PWPW_LF1_coyote.png,hit,2,13618,2,581267,1,13830,2,0,17000
Picture,46_CSCS_LF1_coyote.png,hit,2,5458,2,599907,1,5612,2,0,17000
Picture,47_RW_LowFRW_LF1_lumbre.png,incorrect,2,13814,2,610430,1,14130,2,0,17000
Picture,48_CSCS_LF1_censo.png,hit,2,5934,2,629270,1,6113,3,0,17000
Picture,49_PWPW_LF1_quicio.png,incorrect,1,14110,2,640294,1,14231,2,0,17000
Picture,50_RW_LowFRW_LF1_indole.png,hit,1,7289,2,659435,1,7616,2,0,17000
Picture,51_PWPW_HF1_seguir.png,hit,2,47123,3,671761,2,17037,3,0,17000
Picture,52_RW_LowFRW_LF1_zombi.png,hit,1,10670,4,723973,2,10924,3,0,17000
Picture,53_RW_HighFRW_HF1_rapido.png,hit,1,8216,3,739707,1,8318,2,0,17000
Picture,54_CSCS_HF1_futuro.png,hit,2,5627,3,752936,1,5712,2,0,17000
Picture,56_PWPW_LF1_sastre.png,hit,2,9784,3,763659,1,9821,2,0,17000
Picture,57_RW_LowFRW_LF1_apice.png,hit,1,11113,2,778490,1,11325,2,0,17000
Picture,58_RW_HighFRW_HF1_abuelo.png,hit,1,5778,2,794625,1,6013,2,0,17000
Picture,59_RW_LowFRW_LF1_copos.png,hit,1,7355,2,805448,1,7617,2,0,17000
Picture,60_PWPW_LF1_vejez.png,hit,2,7568,2,817875,1,7917,2,0,17000
Picture,61_RW_HighFRW_HF1_camino.png,hit,1,5821,2,830502,1,5913,2,0,17000
Picture,64_RW_HighFRW_HF1_ambos.png,hit,1,6818,2,841425,1,7015,2,0,17000
Picture,65_CSCS_HF1_perder.png,hit,2,5952,2,853251,1,6213,2,0,17000
Picture,66_CSCS_HF1_amiga.png,hit,2,6529,2,864274,1,6715,2,0,17000
Picture,67_CSCS_HF1_dejar.png,hit,2,7543,3,875899,1,7717,2,0,17000
Picture,68_CSCS_HF1_unidad.png,hit,2,7236,3,888526,1,7416,2,0,17000
Picture,69_PWPW_LF1_cuenca.png,incorrect,1,5549,3,900853,1,5612,2,0,17000
Picture,70_PWPW_LF1_danes.png,hit,2,8446,2,911476,1,8618,2,0,17000
