Event Type,Code,Type,Response,RT,RT Uncertainty,Time,Uncertainty,Duration,Uncertainty,ReqTime,ReqDur
Picture,1_PWPW_LF2_utopia.png,hit,2,8138,2,278718,1,8217,2,0,17000
Picture,2_RW_LowFRW_LF2_oidas.png,hit,1,7710,2,291946,1,7817,2,0,17000
Picture,3_RW_LowFRW_LF2_alcoba.png,hit,1,8183,2,304673,1,8318,2,0,17000
Picture,5_RW_LowFRW_LF2_percha.png,hit,1,5835,3,317901,2,6013,3,0,17000
Picture,6_CSCS_HF2_contar.png,hit,2,5791,2,328825,1,6013,2,0,17000
Picture,7_PWPW_LF2_ropero.png,hit,2,9208,2,339648,1,9320,2,0,17000
Picture,8_PWPW_HF2_quedar.png,hit,2,7056,2,353879,1,7215,2,0,17000
Picture,9_CSCS_HF2_conoce.png,hit,2,7651,3,366004,2,7817,3,0,17000
Picture,11_RW_HighFRW_HF2_origen.png,hit,1,7083,2,378732,1,7215,2,0,17000
Picture,12_RW_LowFRW_LF2_chofer.png,hit,1,5917,2,390858,1,6013,2,0,17000
Picture,13_RW_LowFRW_LF2_dorso.png,hit,1,5634,2,401781,1,5913,2,0,17000
Picture,14_CSCS_HF2_viento.png,hit,2,5791,2,412504,1,5913,2,0,17000
Picture,15_RW_LowFRW_LF2_dictar.png,hit,1,5528,2,423327,1,5813,2,0,17000
Picture,16_CSCS_LF2_mascar.png,hit,2,5065,2,433950,1,5211,2,0,17000
Picture,17_RW_HighFRW_HF2_amigo.png,hit,1,5262,3,444072,1,5511,2,0,17000
Picture,18_RW_LowFRW_LF2_compas.png,hit,1,6700,2,454394,1,6814,2,0,17000
Picture,19_PWPW_HF2_dinero.png,hit,2,6176,3,466118,2,6314,3,0,17000
Picture,20_RW_HighFRW_HF2_manos.png,hit,1,5351,2,477343,1,5411,2,0,17000
Picture,21_RW_LowFRW_LF2_devoto.png,hit,1,7009,2,487765,1,7115,2,0,17000
Picture,22_PWPW_HF2_evitar.png,hit,2,7303,2,499791,1,7416,2,0,17000
Picture,23_RW_HighFRW_HF2_hijo.png,hit,1,6177,2,512117,1,6214,2,0,17000
Picture,24_PWPW_LF2_vello.png,hit,2,6473,2,523341,1,6514,2,0,17000
Picture,25_RW_HighFRW_HF2_muerto.png,hit,1,4627,3,534866,1,4710,2,0,17000
Picture,28_PWPW_HF2_camara.png,hit,2,8426,2,544587,1,8618,2,0,17000
Picture,29_RW_HighFRW_HF2_evitar.png,hit,1,5777,2,558116,1,5912,3,0,17000
Picture,30_PWPW_LF2_fundar.png,hit,2,5594,2,568939,1,5712,2,0,17000
Picture,31_RW_LowFRW_LF2_sereno.png,hit,1,5611,2,579562,1,5712,2,0,17000
Picture,33_RW_HighFRW_HF2_coche.png,hit,1,4909,3,590184,2,5111,3,0,17000
Picture,34_CSCS_HF2_coche.png,hit,2,5307,2,600106,1,5411,2,0,17000
Picture,35_PWPW_HF2_cuello.png,hit,2,6185,2,610428,1,6313,2,0,17000
Picture,36_PWPW_LF2_elevar.png,hit,2,7121,2,621652,1,7316,2,0,17000
Picture,37_CSCS_HF2_nino.png,hit,2,6094,3,633878,1,6314,2,0,17000
Picture,39_RW_HighFRW_HF2_sitio.png,hit,1,5130,3,645002,1,5411,3,0,17000
Picture,40_CSCS_LF2_cutis.png,hit,2,5148,2,655224,1,5211,2,0,17000
Picture,41_RW_LowFRW_LF2_cerco.png,incorrect,2,6446,2,665446,1,6514,2,0,17000
Picture,42_RW_HighFRW_HF2_nino.png,hit,1,5482,2,676970,1,5612,2,0,17000
Picture,43_PWPW_LF2_puas.png,hit,2,6399,2,687493,1,6514,2,0,17000
Picture,44_RW_LowFRW_LF2_cursi.png,hit,1,8415,2,698917,1,8619,2,0,17000
Picture,45_RW_LowFRW_LF2_grosor.png,hit,1,5386,2,712346,1,5512,2,0,17000
Picture,46_RW_HighFRW_HF2_tocar.png,hit,1,4804,2,722768,1,5011,2,0,17000
Picture,47_PWPW_HF2_prensa.png,hit,2,8902,2,732589,1,9020,2,0,17000
Picture,48_PWPW_HF2_supone.png,hit,2,7292,2,746519,1,7416,2,0,17000
Picture,49_RW_LowFRW_LF2_mechon.png,hit,1,6646,3,758845,2,6715,3,0,17000
Picture,50_PWPW_HF2_calor.png,hit,2,7080,2,770571,1,7315,2,0,17000
Picture,53_RW_HighFRW_HF2_juego.png,hit,1,5914,2,782697,1,6213,2,0,17000
Picture,54_CSCS_HF2_ganas.png,hit,2,5551,2,793620,1,5712,2,0,17000
Picture,55_PWPW_HF2_blanco.png,hit,2,9887,3,804243,1,10021,2,0,17000
Picture,57_CSCS_HF2_origen.png,incorrect,1,5035,3,819175,1,5111,2,0,17000
Picture,58_PWPW_HF2_ayudar.png,hit,2,8434,3,829296,2,8619,3,0,17000
Picture,59_PWPW_LF2_tercio.png,hit,2,12105,3,842825,2,12227,3,0,17000
Picture,60_PWPW_HF2_marcha.png,incorrect,1,11928,2,859962,1,12026,2,0,17000
Picture,62_RW_HighFRW_HF2_piel.png,hit,1,4752,2,876898,1,5011,2,0,17000
Picture,63_CSCS_LF2_clamor.png,hit,2,5011,2,886719,1,5111,2,0,17000
Picture,64_CSCS_HF2_quedar.png,hit,2,5068,3,896741,1,5211,2,0,17000
Picture,65_RW_HighFRW_HF2_llamar.png,hit,1,5506,2,906863,1,5612,2,0,17000
Picture,66_RW_HighFRW_HF2_viento.png,hit,1,5464,2,917385,1,5512,2,0,17000
Picture,67_PWPW_LF2_grosor.png,hit,2,6941,2,927908,1,7015,2,0,17000
Picture,68_PWPW_LF2_lances.png,hit,2,6196,2,939933,1,6414,2,0,17000
Picture,69_CSCS_HF2_evitar.png,hit,2,5292,2,951157,1,5412,2,0,17000
Picture,70_RW_HighFRW_HF2_salir.png,hit,1,6329,2,961480,1,6513,3,0,17000
Picture,71_PWPW_LF2_hocico.png,hit,2,11305,2,972904,1,11424,2,0,17000
