Event Type,Code,Type,Response,RT,RT Uncertainty,Time,Uncertainty,Duration,Uncertainty,ReqTime,ReqDur
Picture,1_RW_LowFRW_LF1_suceso.png,hit,1,6280,2,143528,1,6314,2,0,17000
Picture,2_RW_LowFRW_LF1_hachis.png,incorrect,2,9515,3,154852,1,9621,2,0,17000
Picture,3_RW_LowFRW_LF1_verja.png,hit,1,9624,3,169383,1,9721,2,0,17000
Picture,4_RW_HighFRW_HF1_cabeza.png,hit,1,5392,2,184015,1,5511,2,0,17000
Picture,5_PWPW_LF1_furor.png,hit,2,5450,2,194437,1,5512,2,0,17000
Picture,6_RW_HighFRW_HF1_grande.png,hit,1,5328,3,204959,2,5412,3,0,17000
Picture,8_PWPW_HF1_dejar.png,hit,2,8185,2,215382,1,8217,2,0,17000
Picture,9_RW_LowFRW_LF1_chivo.png,incorrect,2,5597,2,228610,1,5712,3,0,17000
Picture,10_PWPW_HF1_valor.png,hit,2,5934,2,239233,1,6013,2,0,17000
Picture,11_CSCS_HF1_ambos.png,hit,2,4590,3,250256,1,4711,2,0,17000
Picture,12_RW_HighFRW_HF1_camino.png,hit,1,5369,2,259877,1,5412,2,0,17000
Picture,14_PWPW_LF1_cauce.png,hit,2,7427,2,270299,1,7516,2,0,17000
Picture,15_PWPW_HF1_dormir.png,hit,2,6500,2,282826,1,6614,2,0,17000
Picture,16_RW_LowFRW_LF1_ceniza.png,hit,1,6415,2,294351,1,6514,2,0,17000
Picture,17_PWPW_LF1_chivo.png,hit,2,8351,2,305775,1,8418,2,0,17000
Picture,18_RW_HighFRW_HF1_vender.png,hit,1,5482,2,319204,1,5612,2,0,17000
Picture,20_CSCS_HF1_futuro.png,hit,2,6479,2,329727,1,6513,3,0,17000
Picture,22_CSCS_HF1_negro.png,hit,2,5434,4,341251,2,5512,3,0,17000
Picture,23_PWPW_LF1_racion.png,hit,2,6511,3,351774,1,6614,2,0,17000
Picture,24_PWPW_LF1_exigir.png,hit,2,5307,2,363298,1,5412,2,0,17000
Picture,25_RW_HighFRW_HF1_abuelo.png,hit,1,5545,4,373620,2,5612,4,0,17000
Picture,26_CSCS_HF1_amiga.png,hit,2,5242,2,384243,1,5312,2,0,17000
Picture,28_RW_LowFRW_LF1_minero.png,hit,1,7000,2,394565,1,7116,2,0,17000
Picture,29_RW_LowFRW_LF1_quicio.png,incorrect,2,10014,2,406591,1,10122,2,0,17000
Picture,30_CSCS_LF1_astros.png,hit,2,5781,3,421623,1,5913,2,0,17000
Picture,32_PWPW_HF1_cuatro.png,hit,2,6718,2,432446,1,6815,2,0,17000
Picture,33_RW_LowFRW_LF1_furor.png,hit,1,5953,4,444171,2,6013,3,0,17000
Picture,35_PWPW_LF1_coraza.png,hit,2,10289,2,455195,1,10322,2,0,17000
Picture,36_RW_HighFRW_HF1_valor.png,hit,1,5436,2,470528,1,5512,2,0,17000
Picture,37_CSCS_LF1_colcha.png,hit,2,4674,2,481050,1,4710,3,0,17000
Picture,38_RW_LowFRW_LF1_ranura.png,hit,1,6553,2,490771,1,6614,2,0,17000
Picture,39_RW_HighFRW_HF1_entrar.png,hit,1,5088,2,502396,1,5211,2,0,17000
Picture,40_RW_LowFRW_LF1_sastre.png,hit,1,7046,2,512518,1,7115,2,0,17000
Picture,41_PWPW_LF1_rasgo.png,hit,2,6920,2,524644,1,7015,2,0,17000
Picture,42_RW_LowFRW_LF1_pubis.png,hit,1,6014,3,536669,1,6114,2,0,17000
Picture,43_RW_LowFRW_LF1_indole.png,hit,1,10030,2,547693,1,10122,2,0,17000
Picture,44_PWPW_HF1_sucede.png,hit,2,6818,2,562825,1,6915,2,0,17000
Picture,45_PWPW_HF1_camino.png,hit,2,9712,2,574651,1,9821,2,0,17000
Picture,46_PWPW_LF1_pavor.png,hit,2,6501,2,589382,1,6614,2,0,17000
Picture,47_PWPW_LF1_reptil.png,hit,2,8176,2,600907,1,8218,2,0,17000
Picture,48_CSCS_LF1_clero.png,hit,2,5188,2,614135,1,5312,2,0,17000
Picture,49_PWPW_HF1_jamas.png,hit,2,8245,3,624357,1,8318,2,0,17000
Picture,52_RW_HighFRW_HF1_saber.png,hit,1,4676,3,637686,1,4710,2,0,17000
Picture,54_RW_HighFRW_HF1_cielo.png,hit,1,4876,2,647406,1,4911,2,0,17000
Picture,55_PWPW_HF1_saber.png,hit,2,6234,2,657328,1,6313,2,0,17000
Picture,56_RW_LowFRW_LF1_colcha.png,hit,1,8350,2,668652,1,8418,2,0,17000
Picture,57_CSCS_HF1_perder.png,hit,2,5401,2,682081,1,5511,3,0,17000
Picture,58_RW_LowFRW_LF1_nocion.png,hit,1,9139,2,692503,1,9220,2,0,17000
Picture,61_RW_HighFRW_HF1_carcel.png,hit,1,7948,3,706733,1,8018,2,0,17000
Picture,62_CSCS_HF1_carcel.png,hit,2,6280,3,719761,1,6314,2,0,17000
Picture,63_RW_LowFRW_LF1_rasgo.png,incorrect,2,9275,2,731086,1,9319,3,0,17000
Picture,64_PWPW_LF1_cebo.png,hit,2,7105,2,745416,1,7216,2,0,17000
Picture,65_PWPW_LF1_vasija.png,hit,2,7779,2,757542,1,7817,2,0,17000
Picture,66_CSCS_HF1_piensa.png,hit,2,11191,2,770370,1,11324,2,0,17000
