Event Type,Code,Type,Response,RT,RT Uncertainty,Time,Uncertainty,Duration,Uncertainty,ReqTime,ReqDur
Picture,1_RW_HighFRW_HF1_ultimo.png,hit,1,5300,2,474535,1,5412,2,0,17000
Picture,2_RW_HighFRW_HF1_camino.png,hit,1,5138,2,484857,1,5312,2,0,17000
Picture,3_PWPW_HF1_llegar.png,hit,2,6755,3,495079,1,6915,2,0,17000
Picture,4_RW_HighFRW_HF1_grande.png,hit,1,5410,3,506904,1,5512,2,0,17000
Picture,5_PWPW_LF1_chivo.png,incorrect,1,5947,3,517327,1,6213,2,0,17000
Picture,6_PWPW_LF1_marmol.png,hit,2,6924,2,528350,1,7115,3,0,17000
Picture,7_RW_HighFRW_HF1_ruido.png,hit,1,6258,2,540376,1,6313,2,0,17000
Picture,8_PWPW_HF1_puesto.png,hit,2,7494,2,551700,1,7717,2,0,17000
Picture,9_PWPW_LF1_coraza.png,incorrect,1,6327,2,564227,1,6614,2,0,17000
Picture,10_RW_LowFRW_LF1_desvan.png,hit,1,7142,3,575651,1,7216,2,0,17000
Picture,11_RW_LowFRW_LF1_censo.png,hit,1,6755,3,587878,1,6914,2,0,17000
Picture,12_RW_LowFRW_LF1_umbral.png,hit,1,6050,2,599703,1,6213,2,0,17000
Picture,14_RW_LowFRW_LF1_lienzo.png,hit,1,7246,2,610827,1,7315,2,0,17000
Picture,15_RW_LowFRW_LF1_hachis.png,hit,1,14120,2,623153,1,14230,2,0,17000
Picture,16_RW_HighFRW_HF1_leche.png,hit,1,7058,3,642294,1,7215,2,0,17000
Picture,17_PWPW_LF1_carmin.png,hit,2,7012,3,654420,1,7115,2,0,17000
Picture,18_CSCS_HF1_feliz.png,hit,2,8187,3,666445,2,8318,3,0,17000
Picture,19_RW_HighFRW_HF1_correr.png,hit,1,5838,2,679674,1,5912,2,0,17000
Picture,20_CSCS_HF1_imagen.png,hit,2,6195,2,690597,1,6414,2,0,17000
Picture,21_PWPW_HF1_siente.png,hit,2,8170,3,701821,1,8218,2,0,17000
Picture,22_RW_LowFRW_LF1_telon.png,hit,1,7103,2,715049,1,7316,2,0,17000
Picture,23_RW_HighFRW_HF1_nombre.png,hit,1,7936,3,727175,1,8017,2,0,17000
Picture,24_PWPW_HF1_feliz.png,hit,2,8108,2,740203,1,8318,2,0,17000
Picture,25_PWPW_LF1_vejez.png,hit,2,7300,2,753331,1,7416,2,0,17000
Picture,26_PWPW_LF1_torax.png,hit,2,9373,2,765658,1,9420,2,0,17000
Picture,28_RW_HighFRW_HF1_resto.png,hit,1,6222,3,780088,1,6414,2,0,17000
Picture,29_RW_HighFRW_HF1_vender.png,hit,1,8177,3,791413,1,8217,2,0,17000
Picture,31_PWPW_LF1_cauce.png,hit,2,7589,3,804641,1,7716,2,0,17000
Picture,32_PWPW_LF1_esbozo.png,hit,2,7922,2,817268,1,8217,3,0,17000
Picture,33_PWPW_HF1_pedido.png,hit,2,6275,3,830195,2,6414,3,0,17000
Picture,34_RW_LowFRW_LF1_prever.png,hit,1,7029,3,841520,1,7115,2,0,17000
Picture,36_CSCS_HF1_medida.png,hit,2,8343,3,853646,1,8518,2,0,17000
Picture,37_PWPW_HF1_chica.png,hit,2,11875,2,867074,1,11926,2,0,17000
Picture,41_PWPW_LF1_cuenco.png,hit,2,11658,2,884011,1,11825,2,0,17000
