Event Type,Code,Type,Response,RT,RT Uncertainty,Time,Uncertainty,Duration,Uncertainty,ReqTime,ReqDur
Picture,1_CSCS_LF2_capote.png,hit,2,13808,3,226105,1,14331,2,0,17000
Picture,2_PWPW_LF2_utopia.png,hit,2,7768,3,244945,1,8118,2,0,17000
Picture,3_CSCS_HF2_grupo.png,hit,2,5100,2,257773,1,5311,2,0,17000
Picture,4_CSCS_LF2_eludir.png,hit,2,4979,2,267894,1,5312,2,0,17000
Picture,5_PWPW_HF2_joven.png,hit,2,9437,2,277916,1,9821,2,0,17000
Picture,6_RW_LowFRW_LF2_sereno.png,hit,1,5946,2,292447,1,6113,2,0,17000
Picture,7_CSCS_HF2_salud.png,hit,2,4682,2,303471,1,5511,2,0,17000
Picture,8_PWPW_LF2_chofer.png,hit,2,6081,3,313191,1,6214,2,0,17000
Picture,9_PWPW_HF2_pelear.png,hit,2,8957,3,324315,1,9220,2,0,17000
Picture,10_CSCS_LF2_verso.png,hit,2,4527,2,338345,1,4710,2,0,17000
Picture,11_PWPW_LF2_casual.png,hit,2,6266,2,347966,1,6614,2,0,17000
Picture,13_RW_HighFRW_HF2_joven.png,hit,1,4942,2,359290,1,5111,2,0,17000
Picture,14_PWPW_LF2_dictar.png,hit,2,6120,2,369312,1,6213,2,0,17000
Picture,16_PWPW_HF2_llamar.png,hit,2,6976,2,380536,1,7215,2,0,17000
Picture,17_PWPW_LF2_lances.png,hit,2,5751,2,392561,1,6214,2,0,17000
Picture,18_RW_LowFRW_LF2_mascar.png,hit,1,7807,2,403385,1,8017,2,0,17000
Picture,19_PWPW_HF2_comer.png,hit,2,6099,3,416212,1,6213,2,0,17000
Picture,22_RW_LowFRW_LF2_prenda.png,hit,1,5775,3,427336,1,5912,2,0,17000
Picture,23_RW_HighFRW_HF2_monton.png,hit,1,5912,2,438159,1,6013,2,0,17000
Picture,24_RW_HighFRW_HF2_sangre.png,hit,1,5069,2,449082,1,5111,2,0,17000
Picture,25_RW_HighFRW_HF2_sitio.png,hit,1,5187,2,459204,1,5612,2,0,17000
Picture,26_PWPW_LF2_prenda.png,incorrect,1,7205,2,469426,1,7416,2,0,17000
Picture,27_RW_HighFRW_HF2_cadena.png,hit,1,4899,2,481652,1,5111,2,0,17000
Picture,28_PWPW_HF2_viento.png,hit,2,6177,3,491573,1,6314,2,0,17000
Picture,29_RW_HighFRW_HF2_detras.png,hit,1,6873,3,502797,1,7116,2,0,17000
Picture,30_PWPW_LF2_dorso.png,hit,2,5027,3,514723,1,5111,2,0,17000
Picture,32_PWPW_LF2_liebre.png,hit,2,5625,2,524845,1,6213,2,0,17000
Picture,33_CSCS_HF2_coche.png,hit,2,4502,2,535568,1,4609,2,0,17000
Picture,35_PWPW_LF2_alcoba.png,hit,2,7862,2,545088,1,8117,2,0,17000
Picture,36_PWPW_HF2_anoche.png,hit,2,6374,2,558016,1,6614,2,0,17000
Picture,37_CSCS_HF2_fuerza.png,hit,2,4230,2,569440,1,4510,2,0,17000
Picture,38_RW_HighFRW_HF2_cinco.png,hit,1,5790,2,578760,1,6113,2,0,17000
Picture,39_CSCS_LF2_compas.png,hit,2,4246,3,589583,1,4510,2,0,17000
Picture,40_RW_LowFRW_LF2_cobijo.png,hit,1,6766,3,598903,1,6815,2,0,17000
Picture,41_RW_HighFRW_HF2_juego.png,hit,1,5900,3,610729,1,6012,2,0,17000
Picture,43_RW_LowFRW_LF2_hocico.png,hit,1,5777,2,621652,1,6013,2,0,17000
Picture,45_PWPW_HF2_marcha.png,incorrect,1,7114,2,632475,1,7516,2,0,17000
Picture,46_CSCS_HF2_anoche.png,hit,2,4588,2,644601,1,4710,2,0,17000
Picture,47_PWPW_LF2_rienda.png,hit,2,6167,2,654222,1,6213,2,0,17000
Picture,48_PWPW_LF2_tercio.png,hit,2,5983,2,665446,1,6213,2,0,17000
Picture,49_PWPW_LF2_ropero.png,hit,2,6000,2,676469,1,6113,2,0,17000
Picture,50_PWPW_LF2_enredo.png,hit,2,5856,2,687493,1,6313,2,0,17000
Picture,51_CSCS_HF2_motivo.png,hit,2,3812,2,698416,1,4109,2,0,17000
Picture,52_CSCS_LF2_naipes.png,hit,2,4673,3,707235,1,5011,2,0,17000
Picture,53_RW_HighFRW_HF2_bosque.png,incorrect,2,7192,3,716956,1,7616,2,0,17000
Picture,54_CSCS_HF2_llama.png,hit,2,5126,2,729182,1,5311,3,0,17000
Picture,55_PWPW_HF2_subir.png,hit,2,7784,2,739404,1,7917,2,0,17000
Picture,56_CSCS_HF2_quedar.png,hit,2,3677,3,752231,2,3909,3,0,17000
Picture,57_PWPW_HF2_prensa.png,hit,2,5598,2,760950,1,5813,2,0,17000
Picture,58_RW_HighFRW_HF2_jugar.png,hit,1,5055,2,771573,1,5411,3,0,17000
Picture,60_PWPW_LF2_compas.png,hit,2,4692,3,781695,1,4810,2,0,17000
Picture,61_PWPW_LF2_antojo.png,hit,2,6252,3,791415,1,6514,2,0,17000
Picture,62_PWPW_HF2_cadena.png,hit,2,6527,3,802740,1,6614,2,0,17000
Picture,63_PWPW_HF2_ingles.png,hit,2,6022,2,814365,1,6213,2,0,17000
Picture,64_CSCS_HF2_pelear.png,hit,2,4179,2,825488,1,4410,2,0,17000
Picture,65_RW_LowFRW_LF2_posar.png,hit,1,5599,2,834708,1,5712,2,0,17000
Picture,66_PWPW_HF2_llama.png,hit,2,5936,2,845331,1,6013,2,0,17000
Picture,67_RW_LowFRW_LF2_hiedra.png,hit,1,5313,3,856354,2,5512,3,0,17000
Picture,69_RW_HighFRW_HF2_viste.png,hit,1,7390,2,866677,1,7616,2,0,17000
Picture,70_RW_LowFRW_LF2_clamor.png,hit,1,6803,3,879103,1,6915,2,0,17000
Picture,73_PWPW_LF2_mascar.png,hit,2,7057,3,890929,1,7115,2,0,17000
Picture,74_PWPW_HF2_dinero.png,hit,2,7012,3,903054,2,7416,3,0,17000
Picture,75_RW_LowFRW_LF2_menton.png,hit,1,7946,2,915080,1,8218,2,0,17000
Picture,76_RW_HighFRW_HF2_creer.png,hit,1,5238,2,928108,1,5312,2,0,17000
Picture,79_PWPW_HF2_evitar.png,hit,2,6676,2,938430,1,6815,2,0,17000
Picture,80_PWPW_LF2_arder.png,hit,2,5991,2,950155,1,6113,2,0,17000
Picture,81_CSCS_LF2_optar.png,hit,2,4327,2,961179,1,4710,2,0,17000
Picture,82_CSCS_LF2_antojo.png,hit,2,3706,3,970599,1,4009,2,0,17000
Picture,83_PWPW_LF2_optar.png,hit,2,5227,3,979318,1,5311,2,0,17000
Picture,84_PWPW_LF2_posar.png,incorrect,1,7865,2,989640,1,8017,2,0,17000
Picture,85_PWPW_HF2_campo.png,hit,2,5657,2,1002568,1,5712,2,0,17000
Picture,86_PWPW_HF2_estado.png,hit,2,7574,2,1013291,1,7716,2,0,17000
Picture,87_PWPW_LF2_elevar.png,hit,2,6947,2,1025918,1,7215,2,0,17000
Picture,88_RW_HighFRW_HF2_ayuda.png,hit,1,5562,2,1037943,1,5612,2,0,17000
Picture,90_RW_LowFRW_LF2_corral.png,hit,1,5658,3,1048566,1,5913,2,0,17000
Picture,91_PWPW_LF2_miope.png,hit,2,5576,2,1059289,1,5612,2,0,17000
Picture,92_PWPW_HF2_fuerza.png,hit,2,6472,3,1069912,1,6514,2,0,17000
Picture,93_PWPW_LF2_manojo.png,hit,2,5908,4,1081436,2,6114,3,0,17000
Picture,94_RW_LowFRW_LF2_biceps.png,hit,1,6344,2,1092360,1,6414,2,0,17000
Picture,95_PWPW_LF2_enzima.png,hit,2,5000,2,1103784,1,5111,2,0,17000
Picture,96_PWPW_HF2_amigo.png,hit,2,6898,2,1113806,1,7015,2,0,17000
Picture,97_RW_HighFRW_HF2_prensa.png,hit,1,9453,2,1125731,1,9721,2,0,17000
Picture,98_RW_LowFRW_LF2_eludir.png,hit,1,7401,4,1140262,2,7517,3,0,17000
Picture,99_RW_LowFRW_LF2_naipes.png,hit,1,6815,2,1152689,1,6915,2,0,17000
Picture,101_CSCS_HF2_conoce.png,hit,2,5149,3,1164514,1,5212,2,0,17000
Picture,102_CSCS_LF2_cobro.png,hit,2,4127,2,1174736,1,4209,2,0,17000
Picture,103_RW_LowFRW_LF2_oidas.png,hit,1,5147,2,1183956,1,5211,2,0,17000
Picture,104_PWPW_LF2_grosor.png,hit,2,7325,2,1194178,1,7516,2,0,17000
Picture,105_PWPW_LF2_rizos.png,incorrect,1,5618,2,1206605,1,5712,2,0,17000
Picture,106_PWPW_HF2_tocar.png,hit,2,6575,2,1217328,1,6714,2,0,17000
Picture,107_RW_LowFRW_LF2_antojo.png,hit,1,5671,2,1228952,1,6013,2,0,17000
Picture,108_CSCS_LF2_romero.png,hit,2,4387,3,1239675,1,4610,2,0,17000
Picture,109_CSCS_HF2_amigo.png,hit,2,3926,2,1249096,1,4008,2,0,17000
Picture,110_CSCS_LF2_casual.png,hit,2,4107,2,1258115,1,4409,2,0,17000
Picture,111_CSCS_LF2_puas.png,hit,2,4028,3,1267234,1,4510,2,0,17000
Picture,112_CSCS_HF2_sentir.png,hit,2,4188,2,1276354,1,4510,2,0,17000
Picture,113_RW_HighFRW_HF2_viento.png,hit,1,5048,2,1285574,1,5211,2,0,17000
Picture,114_RW_LowFRW_LF2_elevar.png,hit,1,7087,2,1295695,1,7216,2,0,17000
Picture,115_PWPW_HF2_tierra.png,hit,2,7041,2,1307821,1,7116,2,0,17000
Picture,117_RW_LowFRW_LF2_dorso.png,hit,1,5555,2,1319947,1,5612,2,0,17000
Picture,121_RW_LowFRW_LF2_azote.png,hit,1,5492,2,1330570,1,5712,2,0,17000
Picture,122_RW_LowFRW_LF2_manojo.png,hit,1,5048,3,1341093,1,5110,3,0,17000
Picture,123_CSCS_LF2_clamor.png,hit,2,5487,3,1351214,1,5612,2,0,17000
Picture,124_RW_HighFRW_HF2_pelear.png,hit,1,5364,2,1361737,1,5512,2,0,17000
Picture,126_PWPW_HF2_salud.png,hit,2,5182,2,1372159,1,5311,2,0,17000
Picture,127_PWPW_HF2_pueblo.png,incorrect,1,4960,2,1382381,1,5011,2,0,17000
Picture,128_PWPW_LF2_puas.png,hit,2,7019,2,1392402,1,7216,2,0,17000
Picture,129_CSCS_HF2_ganas.png,hit,2,4353,2,1404428,1,4510,2,0,17000
Picture,130_PWPW_LF2_devoto.png,hit,2,6213,2,1413848,1,6314,2,0,17000
Picture,131_RW_LowFRW_LF2_alcoba.png,hit,1,6189,2,1425072,1,6314,2,0,17000
Picture,132_PWPW_HF2_tienda.png,hit,2,6164,3,1436296,1,6514,2,0,17000
Picture,133_PWPW_HF2_conoce.png,hit,2,5740,3,1447520,2,5913,3,0,17000
Picture,134_PWPW_LF2_aislar.png,hit,2,4516,2,1458344,1,4810,2,0,17000
Picture,135_CSCS_LF2_alcoba.png,hit,2,3856,2,1467964,1,4109,2,0,17000
Picture,136_CSCS_HF2_pensar.png,hit,2,3737,2,1476883,1,3909,2,0,17000
Picture,137_RW_HighFRW_HF2_buscar.png,hit,1,5398,2,1485702,1,5512,2,0,17000
Picture,139_CSCS_LF2_cutis.png,hit,2,4255,2,1496125,1,4309,2,0,17000
Picture,140_RW_LowFRW_LF2_nausea.png,hit,1,5655,2,1505445,1,5712,2,0,17000
Picture,141_PWPW_HF2_hijo.png,hit,2,5893,3,1516167,2,6013,3,0,17000
Picture,142_RW_HighFRW_HF2_manos.png,hit,1,5688,3,1527091,1,5812,2,0,17000
Picture,143_PWPW_LF2_cobijo.png,hit,2,6245,3,1537814,1,6514,2,0,17000
Picture,145_RW_LowFRW_LF2_rocio.png,hit,1,5161,2,1549138,1,5311,3,0,17000
Picture,146_PWPW_HF2_manos.png,hit,2,5739,2,1559360,1,5812,3,0,17000
Picture,147_CSCS_HF2_tienda.png,hit,2,4436,2,1570183,1,4510,2,0,17000
Picture,148_RW_LowFRW_LF2_cocido.png,hit,1,6835,2,1579704,1,6914,2,0,17000
Picture,149_PWPW_HF2_humano.png,hit,2,5390,2,1591629,1,5512,2,0,17000
Picture,150_PWPW_HF2_creer.png,hit,2,5048,2,1602051,1,5111,2,0,17000
Picture,151_RW_HighFRW_HF2_conoce.png,hit,1,5806,2,1612173,1,5913,2,0,17000
Picture,152_PWPW_HF2_viste.png,hit,2,4422,3,1622996,1,4510,2,0,17000
Picture,153_RW_LowFRW_LF2_capote.png,incorrect,2,7541,3,1632517,1,7616,2,0,17000
