Event Type,Code,Type,Response,RT,RT Uncertainty,Time,Uncertainty,Duration,Uncertainty,ReqTime,ReqDur
Picture,1_RW_HighFRW_HF1_valor.png,hit,1,16852,2,266090,1,17037,2,0,17000
Picture,2_CSCS_LF1_vasija.png,hit,2,10345,2,288037,1,10523,2,0,17000
Picture,3_PWPW_HF1_camino.png,hit,2,33312,2,303470,1,17037,2,0,17000
Picture,5_RW_HighFRW_HF1_grande.png,hit,1,7568,2,341853,1,7616,2,0,17000
Picture,6_PWPW_HF1_entrar.png,hit,2,11341,2,354480,1,11424,2,0,17000
Picture,7_RW_HighFRW_HF1_llevar.png,hit,1,8026,2,370915,1,8117,2,0,17000
Picture,8_RW_HighFRW_HF1_medida.png,hit,1,8498,2,384043,1,8618,2,0,17000
Picture,9_RW_LowFRW_LF1_coraza.png,hit,1,10169,2,397572,1,10422,2,0,17000
Picture,10_PWPW_LF1_esbozo.png,hit,2,11097,2,412804,1,11325,2,0,17000
Picture,12_RW_LowFRW_LF1_prado.png,hit,1,7041,3,428939,1,7316,2,0,17000
Picture,13_CSCS_LF1_tejer.png,hit,2,8515,2,441065,1,8618,2,0,17000
Picture,14_PWPW_LF1_ceniza.png,hit,2,12746,2,454594,1,12827,2,0,17000
Picture,16_RW_HighFRW_HF1_morir.png,hit,1,6428,2,472432,1,6614,2,0,17000
Picture,17_PWPW_HF1_jamas.png,hit,2,11863,2,483957,1,12025,3,0,17000
Picture,19_CSCS_HF1_imagen.png,hit,2,7647,2,500893,1,7817,2,0,17000
Picture,20_RW_LowFRW_LF1_minero.png,hit,1,7480,2,513620,1,7516,2,0,17000
Picture,21_RW_HighFRW_HF1_mitad.png,hit,1,6632,3,526147,1,6815,2,0,17000
Picture,22_PWPW_HF1_dejar.png,incorrect,1,22347,2,537872,1,17037,2,0,17000
Picture,23_RW_HighFRW_HF1_correr.png,hit,1,11148,2,565231,1,11224,2,0,17000
Picture,24_PWPW_LF1_rasgo.png,hit,2,9154,2,581465,1,9320,2,0,17000
Picture,25_CSCS_HF1_ruido.png,hit,2,7403,2,595696,1,7516,2,0,17000
Picture,26_RW_HighFRW_HF1_venido.png,hit,1,10337,3,608122,2,10623,3,0,17000
Picture,29_CSCS_HF1_partir.png,hit,2,8182,3,623556,1,8217,2,0,17000
Picture,30_PWPW_HF1_padre.png,hit,2,13354,2,636784,1,13428,3,0,17000
Picture,31_PWPW_HF1_verano.png,incorrect,1,17635,2,655223,1,17037,2,0,17000
Picture,32_RW_HighFRW_HF1_vuelto.png,hit,1,9546,2,677872,1,9620,3,0,17000
Picture,33_RW_LowFRW_LF1_vereda.png,hit,1,9395,2,692503,1,9520,3,0,17000
Picture,34_PWPW_HF1_luchar.png,hit,2,19843,3,706934,1,17036,2,0,17000
Picture,35_RW_LowFRW_LF1_lumbre.png,hit,1,10270,2,731787,1,10523,2,0,17000
