Event Type,Code,Type,Response,RT,RT Uncertainty,Time,Uncertainty,Duration,Uncertainty,ReqTime,ReqDur
Picture,2_RW_HighFRW_HF1_venido.png,hit,1,11051,2,254766,1,11124,2,0,17000
Picture,3_CSCS_HF1_unidad.png,hit,2,48115,2,270901,1,17036,2,0,17000
Picture,4_CSCS_LF1_cuenca.png,hit,2,6661,2,324115,1,6814,3,0,17000
Picture,5_PWPW_LF1_consul.png,hit,2,12776,2,335840,1,12928,2,0,17000
Picture,6_CSCS_HF1_negro.png,hit,2,6378,2,353678,1,6614,2,0,17000
Picture,7_PWPW_HF1_accion.png,hit,2,9752,2,365103,1,9921,2,0,17000
Picture,8_RW_HighFRW_HF1_cocina.png,hit,1,8281,2,379934,1,8318,2,0,17000
Picture,9_RW_LowFRW_LF1_colmo.png,hit,1,7512,2,393263,1,7716,3,0,17000
Picture,10_RW_LowFRW_LF1_sastre.png,hit,1,7305,2,405790,1,7416,2,0,17000
Picture,11_PWPW_LF1_exigir.png,hit,2,7219,2,418116,1,7416,2,0,17000
Picture,12_CSCS_HF1_valor.png,hit,2,7073,2,430342,1,7216,2,0,17000
Picture,13_RW_LowFRW_LF1_indole.png,hit,1,7027,2,442468,1,7116,2,0,17000
Picture,14_RW_LowFRW_LF1_azufre.png,hit,1,8180,3,454594,1,8218,2,0,17000
Picture,15_PWPW_HF1_medida.png,hit,2,10391,2,467823,1,10522,2,0,17000
Picture,16_RW_LowFRW_LF1_minero.png,hit,1,7118,2,483256,1,7215,2,0,17000
Picture,17_PWPW_HF1_abuelo.png,hit,2,9312,2,495382,1,9520,2,0,17000
Picture,18_RW_HighFRW_HF1_calle.png,hit,1,5942,2,509712,1,6013,2,0,17000
Picture,19_PWPW_LF1_cebo.png,hit,2,7878,2,520736,1,7917,2,0,17000
Picture,20_RW_HighFRW_HF1_unidad.png,hit,1,6550,2,533664,1,6614,2,0,17000
Picture,21_CSCS_HF1_ultimo.png,hit,2,6045,4,545288,2,6114,3,0,17000
Picture,22_RW_HighFRW_HF1_resto.png,hit,1,7801,3,556412,1,7917,2,0,17000
Picture,23_PWPW_LF1_hazana.png,hit,2,6493,2,569240,1,6614,2,0,17000
Picture,24_RW_LowFRW_LF1_lienzo.png,hit,1,6569,2,580764,1,6614,3,0,17000
Picture,26_PWPW_LF1_suegra.png,hit,2,8064,2,592389,1,8318,2,0,17000
Picture,27_RW_LowFRW_LF1_encias.png,hit,1,7096,2,605517,1,7216,2,0,17000
Picture,28_CSCS_HF1_medida.png,hit,2,6330,2,617643,1,6414,2,0,17000
Picture,29_RW_LowFRW_LF1_zombi.png,hit,1,7385,2,629068,1,7516,2,0,17000
Picture,30_CSCS_LF1_verja.png,hit,2,6638,3,641494,1,6715,2,0,17000
Picture,31_RW_LowFRW_LF1_suegra.png,hit,1,7712,2,653220,1,8017,2,0,17000
Picture,32_PWPW_HF1_jamas.png,hit,2,7625,2,665947,1,7716,2,0,17000
Picture,34_CSCS_LF1_encias.png,hit,2,6498,2,678674,1,6614,2,0,17000
Picture,35_RW_HighFRW_HF1_medida.png,hit,1,6413,2,690199,1,6514,2,0,17000
Picture,37_RW_LowFRW_LF1_cuenca.png,hit,1,6349,2,701623,1,6514,2,0,17000
Picture,38_RW_HighFRW_HF1_rato.png,hit,1,7644,2,713048,1,7716,2,0,17000
Picture,40_RW_HighFRW_HF1_verdad.png,hit,1,5397,2,725775,1,5512,2,0,17000
Picture,41_RW_LowFRW_LF1_sequia.png,hit,1,6014,2,736197,1,6113,2,0,17000
Picture,42_PWPW_LF1_torax.png,incorrect,1,9470,3,747221,1,9620,2,0,17000
Picture,46_PWPW_LF1_juncos.png,hit,2,19739,2,761752,1,17036,2,0,17000
Picture,47_CSCS_HF1_futuro.png,hit,2,5786,2,786505,1,5913,2,0,17000
Picture,48_CSCS_LF1_vasija.png,hit,2,6323,2,797328,1,6414,2,0,17000
Picture,50_CSCS_LF1_nocion.png,hit,2,4418,2,808753,1,4509,2,0,17000
Picture,51_PWPW_HF1_unidad.png,hit,2,6658,2,818273,1,6714,2,0,17000
Picture,53_PWPW_HF1_siente.png,hit,2,8772,3,829998,1,8819,2,0,17000
Picture,54_RW_HighFRW_HF1_dejar.png,hit,1,6942,3,843828,1,7015,2,0,17000
Picture,55_PWPW_LF1_rendir.png,incorrect,1,7317,2,855853,1,7416,2,0,17000
Picture,56_CSCS_LF1_hachis.png,hit,2,6590,2,868180,1,6814,2,0,17000
Picture,57_PWPW_LF1_cordon.png,hit,2,7125,2,879805,1,7215,2,0,17000
Picture,58_RW_LowFRW_LF1_apice.png,hit,1,6979,2,892031,1,7015,2,0,17000
Picture,59_RW_LowFRW_LF1_cogida.png,hit,1,7753,2,904057,1,7816,2,0,17000
Picture,60_PWPW_LF1_verja.png,hit,2,7485,3,916884,1,7616,2,0,17000
Picture,61_CSCS_HF1_piensa.png,hit,2,5918,3,929411,1,6013,2,0,17000
Picture,62_CSCS_HF1_feliz.png,hit,2,5774,2,940435,1,5812,2,0,17000
Picture,63_CSCS_HF1_lucha.png,hit,2,5751,2,951258,1,5812,2,0,17000
Picture,64_PWPW_LF1_carmin.png,hit,2,11888,2,962081,1,12126,2,0,17000
Picture,65_CSCS_HF1_cuerpo.png,hit,2,4872,2,979017,1,4911,2,0,17000
Picture,66_RW_LowFRW_LF1_vasija.png,hit,1,6391,2,988938,1,6514,2,0,17000
Picture,68_PWPW_LF1_butaca.png,hit,2,6486,2,1000363,1,6614,2,0,17000
Picture,69_RW_LowFRW_LF1_torax.png,hit,1,6080,2,1011888,1,6213,2,0,17000
Picture,70_CSCS_HF1_marido.png,hit,2,6157,3,1023011,1,6314,2,0,17000
Picture,71_PWPW_LF1_cactus.png,hit,2,8773,2,1034235,1,8919,2,0,17000
Picture,72_RW_HighFRW_HF1_avion.png,hit,1,6703,2,1048065,1,6915,2,0,17000
Picture,73_PWPW_HF1_cuerpo.png,hit,2,9458,2,1059790,1,9520,3,0,17000
Picture,74_PWPW_HF1_seguir.png,hit,2,7407,2,1074321,1,7616,3,0,17000
Picture,75_PWPW_LF1_sastre.png,hit,2,7380,2,1086748,1,7416,2,0,17000
Picture,77_CSCS_LF1_utero.png,hit,2,5594,2,1099174,1,5713,2,0,17000
Picture,81_RW_LowFRW_LF1_rendir.png,hit,1,6490,2,1109797,1,6614,2,0,17000
Picture,83_RW_HighFRW_HF1_ultimo.png,hit,1,5765,2,1121322,1,5912,3,0,17000
Picture,84_PWPW_HF1_carino.png,hit,2,9742,2,1132145,1,9821,2,0,17000
Picture,85_CSCS_HF1_color.png,hit,2,6030,2,1146977,1,6113,2,0,17000
Picture,86_PWPW_HF1_color.png,hit,2,7786,2,1158101,1,8017,2,0,17000
Picture,87_RW_HighFRW_HF1_ganar.png,hit,1,6559,2,1170928,1,6614,3,0,17000
Picture,88_RW_HighFRW_HF1_puerto.png,hit,1,6054,2,1182553,1,6113,2,0,17000
Picture,89_RW_HighFRW_HF1_llevar.png,hit,1,6130,2,1193677,1,6313,2,0,17000
Picture,91_CSCS_LF1_consul.png,hit,2,5065,3,1204901,1,5111,2,0,17000
Picture,92_PWPW_HF1_dormir.png,hit,2,7824,2,1215022,1,7917,2,0,17000
Picture,93_RW_HighFRW_HF1_marido.png,hit,1,5936,2,1227950,1,6013,2,0,17000
Picture,94_CSCS_LF1_obrero.png,hit,2,6192,2,1238974,1,6313,2,0,17000
Picture,95_RW_LowFRW_LF1_pecas.png,hit,1,6568,2,1250198,1,6814,2,0,17000
Picture,96_PWPW_LF1_racion.png,hit,2,6703,2,1261823,1,6914,2,0,17000
Picture,97_RW_LowFRW_LF1_copiar.png,hit,1,6098,2,1273548,1,6213,2,0,17000
Picture,98_PWPW_HF1_llego.png,hit,2,8014,2,1284672,1,8117,2,0,17000
Picture,99_RW_HighFRW_HF1_nombre.png,hit,1,5706,4,1297699,2,5813,3,0,17000
Picture,100_RW_LowFRW_LF1_copos.png,hit,1,6903,2,1308422,1,7015,2,0,17000
Picture,101_RW_HighFRW_HF1_salida.png,hit,1,5297,2,1320348,1,5412,2,0,17000
