Event Type,Code,Type,Response,RT,RT Uncertainty,Time,Uncertainty,Duration,Uncertainty,ReqTime,ReqDur
Picture,1_PWPW_LF2_desliz.png,hit,2,7069,2,96828,1,7115,2,0,17000
Picture,2_PWPW_LF2_elevar.png,incorrect,1,4623,2,108954,1,4710,2,0,17000
Picture,3_PWPW_LF2_utopia.png,incorrect,1,4422,2,118675,1,4510,2,0,17000
Picture,4_RW_LowFRW_LF2_parir.png,hit,1,3942,2,128195,1,4009,2,0,17000
Picture,5_RW_HighFRW_HF2_muerto.png,incorrect,2,2682,2,137215,1,2806,2,0,17000
Picture,6_PWPW_HF2_llama.png,incorrect,1,3606,2,144931,1,3708,2,0,17000
Picture,7_PWPW_LF2_prenda.png,incorrect,1,5226,3,153550,1,5311,2,0,17000
Picture,9_PWPW_LF2_liebre.png,incorrect,1,4745,2,163872,1,4810,2,0,17000
Picture,10_RW_HighFRW_HF2_reloj.png,hit,1,5004,2,173693,1,5111,2,0,17000
Picture,12_PWPW_LF2_cano.png,hit,2,5622,3,183714,1,5712,2,0,17000
Picture,14_PWPW_LF2_compas.png,hit,2,3779,2,194437,1,3908,2,0,17000
Picture,15_CSCS_LF2_ropero.png,hit,2,3440,2,203256,1,3507,3,0,17000
Picture,16_RW_LowFRW_LF2_cocido.png,incorrect,2,3482,2,211774,1,3608,2,0,17000
Picture,17_PWPW_LF2_cobijo.png,incorrect,1,4484,2,220292,1,4610,2,0,17000
Picture,18_CSCS_LF2_prole.png,hit,2,4723,2,229813,1,4810,2,0,17000
Picture,19_CSCS_HF2_contar.png,hit,2,4102,2,239634,1,4209,2,0,17000
Picture,20_PWPW_LF2_larvas.png,incorrect,1,4582,3,248753,1,4710,2,0,17000
Picture,21_CSCS_LF2_menton.png,hit,2,5122,2,258374,1,5211,2,0,17000
Picture,22_PWPW_HF2_bosque.png,hit,2,3939,2,268596,1,4008,2,0,17000
Picture,23_PWPW_LF2_puas.png,incorrect,1,3480,2,277615,1,3608,2,0,17000
Picture,25_PWPW_HF2_sombra.png,incorrect,1,3842,2,286133,1,3909,2,0,17000
Picture,26_PWPW_LF2_sereno.png,incorrect,1,4203,3,295052,2,4310,3,0,17000
Picture,28_CSCS_HF2_evitar.png,hit,2,4183,2,304272,1,4309,3,0,17000
Picture,29_PWPW_HF2_cuenta.png,incorrect,1,4243,2,313492,1,4309,2,0,17000
Picture,30_PWPW_HF2_conoce.png,hit,2,5003,2,322812,1,5111,2,0,17000
Picture,31_RW_HighFRW_HF2_cinco.png,hit,1,4502,2,332833,1,4610,2,0,17000
Picture,33_RW_HighFRW_HF2_manos.png,hit,1,4902,3,342353,2,5012,3,0,17000
Picture,34_PWPW_LF2_dorso.png,hit,2,5059,3,352275,1,5111,2,0,17000
Picture,35_RW_LowFRW_LF2_romero.png,hit,1,3417,2,362397,1,3507,2,0,17000
Picture,36_RW_LowFRW_LF2_clamor.png,hit,1,4099,3,370915,1,4209,2,0,17000
Picture,37_RW_LowFRW_LF2_naipes.png,incorrect,2,5780,2,380034,1,5813,2,0,17000
Picture,38_CSCS_HF2_nino.png,hit,2,4236,2,390858,1,4309,2,0,17000
Picture,39_CSCS_HF2_grupo.png,hit,2,3476,2,400178,1,3607,2,0,17000
Picture,40_PWPW_LF2_ladrar.png,hit,2,3198,2,408696,1,3307,2,0,17000
Picture,41_CSCS_LF2_cocido.png,hit,2,4341,2,416913,1,4410,2,0,17000
Picture,42_PWPW_LF2_cocido.png,incorrect,1,4840,2,426334,1,4910,2,0,17000
